OrgType,OrgCode,LocationName,Cty,Name,Address,Line2,Line3,Line4,Telephone,EmailAddress,ContactName,ediSONInstance,ediSONCompanyCode
General,ORG0255,HKHKG,,CACO LIMITED,1065 KINGS ROAD,HONG KONG,,,852 2535 6239,cargoservices.shipper+300910@gmail.com,CHRIS,0,CALI0023
General,ORG0256,CNNGB,,NINGBO TOP FUTURE INTERNATIONAL TRA,XINFU ROAD,ZHEJIANG NINGBO,,,86 574 8800 1333,cargoservices.shipper+300911@gmail.com,BRUCE,0,NITO0004
General,ORG0257,CNNGB,,BSM ENTERPRISE LTD,160 EAST JIN YUAN LANE,NINGBO JIANGDONG,,,86 574 87050632,cargoservices.shipper+300914@gmail.com,BESSIE,0,BSEN0001
General,ORG0258,CNNGB,,"MAS-HOUSEWARE INDUSTRY CO., LIMITED",99 TAIHUI LANE,YINZHOU NINGBO,,,0574 27865291,cargoservices.shipper+300915@gmail.com,MICHAEL,0,MAIN0161
General,ORG0259,CNYIW,,GOLDEN POUND INTERNATIONAL LIMITED,99 PINGHU ROAD,DONG XIN WU QINGKOU YIWU ZHEIJIANG,,,86 057985860323,cargoservices.shipper+300916@gmail.com,DAVID,0,GOPO0002
General,ORG0260,CNNGB,,"NINGBO HOMSKY HOUSEHOLD CO,.LTD",ZHONGHE,YINZHOU DISTRICT NINGBO,,,86 574 8793 9356,cargoservices.shipper+300919@gmail.com,LILY,0,NIHO0008
General,ORG0261,CNNGB,,"NINGBO EATON HOME IMP & EXP. CO., L",THE EXTENSION SECT OF LIANFENG ROAD,HAISHU DISTRICT NINGBO CITY ZHEJIAN,,,86 574 55715701,cargoservices.shipper+300920@gmail.com,PAUL WESTWOOD,0,NIEA0001
General,ORG0262,HKHKG,,SIMPLE SYMBOL LIMITED,39 MA TAU WAI ROAD,HUNGHOM KOWLOON,,,852 2362 0281,cargoservices.shipper+300921@gmail.com,CHRIS HUEN,0,SISY0002  
General,ORG0263,AUMEL,,DCI INTERNATIONAL PTY LTD,23 HINKLER ROAD,MORDIALLOC,,,03 9588 0001,cargoservices.shipper+300922@gmail.com,NATHAN,0,DCIN0002
General,ORG0264,CNCAN,,JUST CERAMIC INDUSTRIAL LIMITED,ZHONGSHAN AVENUE,GUANGZHOU,,,86 20 3809 7108,cargoservices.shipper+300923@gmail.com,THOMAS YU,0,JUCE0002
General,ORG0265,HKHKG,,BESTWAY HONG KONG LIMITED,1407 GOOD HARVEST INDUSTRIAL BUILDI,TUEN MUN,,,852 8108 2801,cargoservices.shipper+300924@gmail.com,ISABELLA,0,BEHO0010  
General,ORG0266,CNLYG,,JIANGSU RUNSHI LIGHT&TEXTILE INDUST,SHIDONG VILLAGE SHIQIAO TOWN GANYU,LIANYUNGANG JIANGSU,,,86 518 8286 0099,cargoservices.shipper+300925@gmail.com,GANWONG,0,JIRU0002
General,ORG0267,HKHKG,,TOM'S TOY INTERNATIONAL (HK) LIMITE,1 SCIENCE MUSEUM ROAD,TSIM SHA TSUI EAST KOWLOON,,,852 2735 2891,cargoservices.shipper+300929@gmail.com,SANDY,0,TOTO0003  
General,ORG0268,CNHGH,,"HANGZHOU FREEFISH IMP. & EXP. CO.,",567 DENGCAI STREET,SANDUN WESTLAKE DISTRICT HANGZHOU,,,86 571 86950885,cargoservices.shipper+300930@gmail.com,SERAPH LOU,0,HAFR0002
General,ORG0269,CNHYN,,"TAIZHOU TEAMWIN ARTS & CRAFTS CO.,",36 KANGZHUANG ROAD WEST INDUSTRIAL,HUANGYAN TAIZHOU CITY ZHEJIANG PROV,,,86 57689182962,cargoservices.shipper+300931@gmail.com,SALES,0,TATE0007
General,ORG0270,HKHKG,,CREATIVE WORLDWIDE (HK) LIMITED,1 WANG TUNG STREET,KOWLOON,,,852 2148 9288,cargoservices.shipper+300932@gmail.com,WINCY WONG,0,CRWO0011
General,ORG0271,CNNGB,,NINGBO JOYFUL INDUSTRY AND TRADE CO,65 SHENGMEI NORTH ROAD,HIGH TECH ZONE NINGBO,,,86 574 87393990,cargoservices.shipper+300933@gmail.com,EVA,0,NIJO0004
General,ORG0272,CNSHA,,GENERAL MERCHANDISE INTERNATIONAL L,55 LUOJIN ROAD,MINHANG DISTRICT SHANGHAI,,,86 21 64401118,cargoservices.shipper+300934@gmail.com,KENNY SO,0,GEME0004
General,ORG0273,CNSHA,,NINGBO FEIHONG STATIONERY LIMITED,8 FENGXIANG ROAD,ZHEIJIANG,,,0574 22662199,cargoservices.shipper+300939@gmail.com,BECKY,0,NIFE0002
General,ORG0274,CNLYG,,"LIANYUNGANG SENHUXI FOODSTUFF CO,.",9 PUXI ROAD,LIANYUNGANG JIANGSU,,,86 5188 3092586,cargoservices.shipper+300944@gmail.com,DANA HU,0,LISE0001  
General,ORG0275,HKHKG,,WINTIDE BRAND LIMITED,14 SCIENCE MUSEUM ROAD,TSIMSHATSUI EAST KOWLOON,,,0086 75488093905,cargoservices.shipper+300945@gmail.com,andrew,0,WIBR0003
General,ORG0276,CNXTA,,XIANGTAN WEISHENG IMPORT AND EXPORT,JINXIANGTAN COMMERCIAL SQUARE,YUHU DISTRICT XIANGTAN,,,0731 55571809,cargoservices.shipper+300946@gmail.com,BRENDA,0,XIWE0002
General,ORG0277,AUMEL,,MPR PTY LTD TRADING AS KORIMCO TOYS,127 LOGIS BLVD,DANDENONG SOUTH,,,03 9706 9057,cargoservices.shipper+300947@gmail.com,LOUISE,0,MPPT0001
General,ORG0278,,,AUSTRALIAN BUSINESS MOBILES (NSW) P,5A 149-163 MITCHELL ROAD,ERSKINEVILLE,,,0459 900 655,cargoservices.shipper+300948@gmail.com,TIM REYNOLDS,0,AUBU0003
General,ORG0279,CNNGB,,BEIFA GROUP CO LTD,298 JIANGNAN ROAD EAST,NINGBO,,,86 574 56786889,cargoservices.shipper+300949@gmail.com,FIONA,0,BEGR0008  
General,ORG0280,CNSHA,,SHANGHAI CHEN LING  INDUSTRIAL CO.L,SHENWANG ROAD,MINGHANG SHANGHAI,,,86 21 65337918,cargoservices.shipper+300950@gmail.com,KRIS,0,SHCH0013
General,ORG0281,HKHKG,,DRAGON-I TOYS LTD,9 SCIENCE MUSEUM ROAD,KOWLOON,,,852 3182 5219,cargoservices.shipper+300952@gmail.com,ALEX,0,DRTO0002  
General,ORG0282,CNSZX,,L AND M TECHNOLOGY LIMITED,2/F BLOCK BZ HUNG MABU THIRD IND PA,BAO'AN DISTRICT SHENZHEN,,,86 755 2747 3335,cargoservices.shipper+300953@gmail.com,ANDY,0,LXXX0014
General,ORG0283,CNSHA,,TOP GOAL ENTERPRISE LIMITED,4855 GUANGFULIN ROAD,XIAOKUNSHAN ZHEN SHANGHAI,,,86 21 67877199,cargoservices.shipper+300954@gmail.com,CLARK,0,TOGO0001  
General,ORG0284,HKHKG,,CONTAC CABLE INDUSTRIAL LIMITED,55 HOI YUEN ROAD,KWUN TONG KOWLOON,,,852 23072768,cargoservices.shipper+300955@gmail.com,EDWIN,0,COCA0013  
General,ORG0285,HKHKG,,HEADSTART DIRECT LIMITED,1 SCIENCE MUSEUM ROAD,TST EAST,,,852 3153 4878,cargoservices.shipper+300956@gmail.com,JESSIE,0,HEDI0004  
General,ORG0286,HKHKG,,HTI TOYS HK LIMITED,22 HUNG TO ROAD,KWAN TONG,,,852 2724 8183,cargoservices.shipper+300957@gmail.com,iris,0,HTTO0001  
General,ORG0287,HKHKG,,DSL HOLDING LIMITED,21 MA TAU WAI ROAD,HUNGHOM KOWLOON,,,852 21867477,cargoservices.shipper+300958@gmail.com,NIKKO LAM,0,DSHO0001
General,ORG0288,CNNGB,,"NINGBO WINPEX IMP. & EXP. CO., LTD",818 JINYUAN ROAD,YINZHOU DISTRICT NINGBO,,,86 574 28867628,cargoservices.shipper+300959@gmail.com,TRACY BI,0,NIWI0005  
General,ORG0289,SGSIN,,TRIWIN RESOURCES PTE. LTD,18 RICHARDS AVEBUE,SINGAPORE,,,6593780246,cargoservices.shipper+300960@gmail.com,DENIS,0,TRRE0004
General,ORG0290,INBOM,,PRINCE CORP PVT. LTD.,OPP SION CHUNABHATTI SIGINAL,SION EAST MUMBAI,,,022 24082288,cargoservices.shipper+300961@gmail.com,neeraj,0,PRCO0035
General,ORG0291,CNNGB,,NINGBO XIANGFENG IMP&EXP CO LTD,50 JIYIN ROAD,NINGBO,,,86 574 8623 1519,cargoservices.shipper+300962@gmail.com,Maria Zhu,0,NIXI0001  
General,ORG0292,CNNGB,,"NINGBO LINKART PAPER PRODUCTS CO.,",568 SOUTHERN TIAN TONG ROAD,"YINGZHOU DISTRICT , NINGBO",,,86 574 5586 1903,cargoservices.shipper+300963@gmail.com,AMY,0,NILI0009
General,ORG0293,THBKK,,"PICNIC PLAST INDUSTRIAL CO.,LTD",49 SOI KAMNANMAN 13,BANGBON BANGBON,,,66 2 8975051,cargoservices.shipper+300964@gmail.com,SURACHAI,0,PIPL0006
General,ORG0294,CNSZX,,CHANNELLEE INDUSTRIAL LIMITED,SHIAO 2ND AREA,DALANG LONGHUA SHENZHEN,,,86 755 29537112,cargoservices.shipper+300969@gmail.com,NICOLE,0,CHIN0025
General,ORG0295,HKHKG,,POWER SKY INTERNATIONAL LIMITED,151-153 HOI BUN ROAD,KWUN TONG KOWLOON,,,852 3693 8000,cargoservices.shipper+300970@gmail.com,viven,0,POSK0002  
General,ORG0296,CNTGZ,,SINCHEM SILICA GEL CO..LTD,1 XINXU INDUSTRIAL,DONGGUO TOWN TENGZHOU,,,86 632 2528333,cargoservices.shipper+300971@gmail.com,LEE,0,SHSI0003
General,ORG0297,HKHKG,,STALLION SPORT LIMITED,TAI YOU STREET,SAN PO LONG KOWLOON,,,852 3516 2388,cargoservices.shipper+300972@gmail.com,CHRIS FOX,0,STSP0015  
General,ORG0298,,,MITTAL INTERNATIONAL,275 SECTOR,PANIPAT,,,91 180 6612600,cargoservices.shipper+300973@gmail.com,MR TARUN MITTAL,0,MIIN0023
General,ORG0299,CNNGB,,"NINGBO SEATOP IMP & EXP CO.,LTD",TIANTONG SOUTH ROAD,YINZHOU,,,0574 8739 7730,cargoservices.shipper+300974@gmail.com,WENDY,0,NISE0003
General,ORG0300,,,"ZHEJIANG XINDING PLASTIC CO.,LTD",2267 JINGZHONG ROAD,HONGIIA ZHEJIANG,,,0576 88806758,cargoservices.shipper+300975@gmail.com,JANE,0,ZHXI0005
General,ORG0301,HKHKG,,GI-GO TOYS FACTORY LTD,63 MODY ROAD,TST EAST,,,852 2311 9902,cargoservices.shipper+300976@gmail.com,SIMON,0,GITO0003  
General,ORG0302,CNNKG,,"NANJING DELTA TOYS & NOVELTY CO., L",66 RUAN JIAN,YUHUA NANJING,,,86 2587718508,cargoservices.shipper+300977@gmail.com,ALICE,0,NADE0004
General,ORG0303,,,THE GEELONG BRUSH COMPANY,40 LEATHER STREET,BREAKWATER,,,03 5229 7663,cargoservices.shipper+300978@gmail.com,JATIN SHARMA,0,THGE0001  
General,ORG0304,CNNGB,,"NINGBO SOFINE UNION HOME DECOR CO.,",188 TAIAN MIDDLE ROAD,YINZHOU NINGBO,,,86 574 88173695,cargoservices.shipper+300979@gmail.com,SOPHIA,0,NISO0003
General,ORG0305,,,CJ GLOBAL INC,20-21 WAGARAW ROAD,NEW JERSEY FAIR LAWN,,,646 415 9056,cargoservices.shipper+300981@gmail.com,AL JACOB,0,CJGL0002
General,ORG0306,CNNGB,,"NINGBO PARAMONT IMP. & EXP. CO., LT",1498 JIANGNAN ROAD,NINGBO,,,86 574 557178,cargoservices.shipper+300982@gmail.com,LILY XIA,0,NIPA0008
General,ORG0307,CNNGB,,"NINGBO MARSWATER IMP & EXP. CO.,LTD",THE EXTENSION SECT OF LIANFENG ROAD,NINGBO CITY ZHEIJIANG,HAISHU DISTRICT,,086 574 55228321,cargoservices.shipper+300984@gmail.com,JANE,0,NIMA0009
General,ORG0308,,,"ZHEJIANG HENGYANG UMBRELLA CO.,LTD",518 GUANGDONG ROAD,ZHEJIANG,,,86 057 82296328,cargoservices.shipper+300985@gmail.com,NINA,0,ZHHE0008
General,ORG0309,CNNKG,,JESN ENTERPRISES LIMITED,27 YANLING LANE,QINHUAI DISTRICT NANJING,,,25 84419355,cargoservices.shipper+300986@gmail.com,VICKY,0,JEEN0004
General,ORG0310,,,"ZHANGZHOU ALILY BATH PRODUCTS CO.,",WENPU ROAD,JIAOMEI ECONOMIC DEVELOP ZONE ZHANG,,,0596 3920365,cargoservices.shipper+300989@gmail.com,ANNA,0,ZHAL0001
General,ORG0311,CNXMN,,LANDY INTERNATIONAL,192-196 TIANFENG TOAD,JIMEI XIAMEN FUJIAN,,,86 592 6299821,cargoservices.shipper+300990@gmail.com,NIKKI,0,LAIN0011
General,ORG0312,,,MENNY CORPORATION (INTL) PTY LTD,46-50 KENT ROAD,MASCOT,,,02 9126 9279,cargoservices.shipper+300991@gmail.com,MENNY WASSERSHTROM,0,MECO0016
General,ORG0313,,,HASBRO INTERNATIONAL TRADING B.V.,DE ENTREE 240,1101 EE AMSTERDAM,,,31 20800 4620,cargoservices.shipper+300992@gmail.com,NICHOLAS WOODS,0,HAIN0014  
General,ORG0314,CNSHA,,SAAME TOOLS (SHANGHAI) IMPORT AND E,1369 KANGQIAO DONG ROAD,SHANGHAI PUDONG NEW AREA,,,86 021 68139851,cargoservices.shipper+300993@gmail.com,RENXIANGQUN,0,SATO0005
General,ORG0315,CNSZX,,INTRA BRANDS LIMITED,1008 HONGLING ZHONG ROAD,SHENZHEN,,,86 755 25588353,cargoservices.shipper+300994@gmail.com,BETTY HUNAG,0,INBR0004
General,ORG0316,CNSWA,,HONGKONG ZHEHONG TOY LIMITED,FUAN NORTH ROAD,CHENGHAI DISTRICT SHANTOU GUANGDONG,,,86 754 89868721,cargoservices.shipper+300995@gmail.com,FINY CAI,0,HOZH0001
General,ORG0317,CNHGH,,"HANGZHOU EDAR INTERNATIONAL CO., LT",238 TIANMUSHAN ROAD,HANGZHOU ZHEJIANG,,,86 571 56837002,cargoservices.shipper+300996@gmail.com,IVY LE,0,HAED0001
General,ORG0318,CNHFE,,"HEFEI DGCT IMP. & EXP. CO., LTD",168 XIANGZHANG ROAD,HIGH-TECH DISTRICT HEFEI ANHUI,,,86 551 65302951,cargoservices.shipper+300997@gmail.com,LIN CHEN,0,HEDG0001
General,ORG0319,CNHGH,,"HANGZHOU SUNCLEANING CO., LTD.",30 WANTANG ROAD,HIGH NEW EAST SCIENCE TECH.PARK HAN,,,86 571 28861586,cargoservices.shipper+300998@gmail.com,ANNY,0,HASU0005
General,ORG0320,CNJIA,,"INNOVATIVE CREATIONS, INC",33 HONGSHAN STREET,XINWU DISTRICT WUXI JIANGSU,,,86 25 84530453,cargoservices.shipper+300999@gmail.com,HILLARY DING,0,INCR0001
General,ORG0321,,,CANNINGVALE INTERNATIONAL PTY LTD,17 WILLIAM STREET,CREMORNE,,,61 1800801728,cargoservices.shipper+301000@gmail.com,SALES MANAGER,0,CAIN0060
General,ORG0322,CNSHA,,"HOT FOCUS, INC",58 XINHAO ROAD,PUDONG NEW DISTRICT SHANGHAI,,,86 21 5838246,cargoservices.shipper+301001@gmail.com,LILIAN LEE,0,HOFO0006
General,ORG0323,AUMEL,,CLASSICA KITCHEN & GIFTWARE PTY LTD,2/12 LINCOLN STREET,BRUNSWICK EAST,,,03 9383 5222,cargoservices.shipper+301002@gmail.com,ROBERT BEKHAZI,0,CLKI0002
General,ORG0324,CNNGB,,NINGBO SHENGTONG FASHION ACCESSORIE,818 QIMING ROAD,YINZHOU NINGBO,,,86 574 87170276,cargoservices.shipper+301003@gmail.com,ANTHONY YU,0,NISH0006
General,ORG0325,AUMEL,,MISTIYARN PTY LIMITED TRADING AS MI,615 WARRIGAL ROAD,ASHWOOD,,,03 9569 8800,cargoservices.shipper+301004@gmail.com,RICK HARRIS,0,MIPT0002  
General,ORG0326,,,HOT SPRINGS PTY LTD,37 DIIDT STREET,ALEXANDRIA,,,02 8080 2000,cargoservices.shipper+301005@gmail.com,FAY GAZAL HYBKI,0,HOSP0001  
General,ORG0327,NZAKL,,STAR PRODUCTS LTD,3 BROADWAY,AUCKLAND,,,64 9636 4484,cargoservices.shipper+301006@gmail.com,MARCHEA ADAMS,0,STPR0017
General,ORG0328,CNNGB,,"NINGHAI YODA STATIONERY CO., LTD.",16 JINSHAN 9TH ROAD,TAOYUAN DISTRICT NINGHAI NINGBO,,,86 574 82538881,cargoservices.shipper+301007@gmail.com,SUSIE CHAN,0,NIYO0009
General,ORG0329,CNNGB,,"NINGBO SOLAR TECH IMP & EXP CO., LT",818 JINYUAN ROAD,NINGBO ZHEJIANG,,,86 574 28870771,cargoservices.shipper+301008@gmail.com,ALICE,0,NISO0004
General,ORG0330,CNTAO,,QINGDAO BOARDEST ARTS AND CRAFTS CO,44-60 ZHONGSHAN ROAD,SHI NAN DISTRICT QINGDAO,,,86 532 83813319,cargoservices.shipper+301009@gmail.com,ROBIN XIN,0,QIBO0001
General,ORG0331,CNNGB,,NINGBO WIN ALL STATIONERY & GIFT CO,28 BAIZHANG E. ROAD,NINGBO,,,86 574 87283776,cargoservices.shipper+301010@gmail.com,FRANK,0,NIWI0006
General,ORG0332,HKHKG,,ECLIPSE TECHNOLOGY LIMITED,135 HOI BUN ROAD,KWUN TONG KOWLOON,,,852 574 87092960,cargoservices.shipper+301011@gmail.com,JOHN JENNINGS,0,ECTE0005
General,ORG0333,HKHKG,,TRAVELWAY GROUP INT'L HONG KONG LTD,22-26 AUSTIN AVE.,TSIMSHATSUI,,,852 2317 0018,cargoservices.shipper+301012@gmail.com,JOE ASSI,0,TRGR0002  
General,ORG0334,CNCAN,,"AEMAXX CO., LIMITED",DONGPU ER ROAD,TIANHE DISTRICT GUANGZHOU,,,86 20 38395470,cargoservices.shipper+301013@gmail.com,TINA,0,AECO0001
General,ORG0335,HKHKG,,BONTEX INDUSTRIAL COMPANY,28 WANG WO TSAI STREET,TSUEN WAN M.T.,,,852 2408 1517,cargoservices.shipper+301014@gmail.com,DONNY HO,0,BOIN0043
General,ORG0336,CNNGB,,"REGAL BABYCARE CHINA CO., LTD",SOUTH TIAN TONG ROAD,YINZHOU DISTRICT NINGBO ZHEJIANG,,,86 574 82822281,cargoservices.shipper+301015@gmail.com,CHARLIE McSHANAG,0,REBA0005
General,ORG0337,CATOR,,CALIFORNIA INNOVATIONS INC.,36 DUFFLAW ROAD,TORONTO ONTARIO M6A2W1,,,416 590-7700-403,cargoservices.shipper+301016@gmail.com,GUY GAGNON,0,CAIN0037  
General,ORG0338,INBOM,,TRINKETREE,3/57 SAMRAT ASHOK,MUMBAI MAHARASHTRA,,,91 9833069343,cargoservices.shipper+301017@gmail.com,DHRUV MANEK,0,TRXX0053
General,ORG0339,CNSXG,,SHAOXING MAGPIE-TEXTILE COMPANY LTD,188 QISHENG ROAD,PAOJIANG AREA SHAOXING ZHEJIANG,,,86 575 85520908,cargoservices.shipper+301018@gmail.com,KEVIN,0,SHMA0018
General,ORG0340,CNNKG,,EBIC TOOLS LIMITED,109 SOFTWARE AVENUE,NANJING JIANGSU,,,86 25 52275196,cargoservices.shipper+301019@gmail.com,POPPY LI,0,EBTO0002
General,ORG0341,HKHKG,,SPLENDID FOOTWEAR CO. LTD,5 WANG TAI ROAD,KOWLOON BAY,,,852 279 502369,cargoservices.shipper+301020@gmail.com,SIMON CHOW,0,SPFO0003  
General,ORG0342,CNDGG,,STANDBY HOUSEHOLD ARTICLES LIMITED,LIBOSHUI 2ND INDUSTRIAL ZONE,SHIWAN BOLUO HUZHOU GUANGDONG,,,86 752 6187838,cargoservices.shipper+301021@gmail.com,IRIS LIU,0,STHO0016
General,ORG0343,HKHKG,,MING KEE MANUFACTORY LIMITED,1A YUK YAT STREET,TOKWAWAN KOWLOON,,,852 277489 19,cargoservices.shipper+301022@gmail.com,LAWRENCE LEE,0,MIKE0001  
General,ORG0344,,,SADAQAT LIMITED,SAHIANWALA ROAD,FAISALABAD KHURIANWALA,,,9240000000000,cargoservices.shipper+301023@gmail.com,NADEEM IQBAL,0,SALI0007
General,ORG0345,CNSHA,,AILSIN HOLDINGS LIMITED,188 DUJUAN ROAD,PU DONG SHANGHAI,,,86 21 5059 1407,cargoservices.shipper+301024@gmail.com,ANITA ZONG,0,AIHO0001
General,ORG0346,CNSZX,,GOLDEN VISION (CHINA) LIMITED,6 BAO FU ROAD,PING HU LONGGANG DISTRICT SHENZHEN,,,86 18825114689,cargoservices.shipper+301025@gmail.com,IVY CHAN,0,GOVI0001
General,ORG0347,HKHKG,,CHASER INTERNATIONAL LIMITED,5 CANTON ROAD,TST KOWLOONG HONG KONG,,,852 28632106,cargoservices.shipper+301026@gmail.com,DORIS WONG,0,CHIN0024
General,ORG0348,CNSZX,,WINSTARS TECHNOLOGY LTD,DALANG STREET,LONGHUA TOWN BAO'AN DISTRICT SHENZH,,,,cargoservices.shipper+301027@gmail.com,TONY CHEN,0,WITE0002  
General,ORG0349,HKHKG,,PETSOURCE ASIA LIMITED,181 WAI YIP STREET,KWUN TONG KOWLOON HONG KONG,,,852 2981 0811,cargoservices.shipper+301028@gmail.com,NEIL NG,0,PEAS0002  
General,ORG0350,CNQZJ,,"SUNFLOWER HOME DECORATION CO., LTD",397 CHENGHUA SOUTH ROAD,QUANZHOU FUJIAN,,,86 595 2266 1699,cargoservices.shipper+301029@gmail.com,JESSICA ZHANG,0,SUHO0007
General,ORG0351,,,SPORTSWIFT LIMITED - FOB CN,CENTURY HOUSE BRUNEI ROAD,WAKEFIELD WEST YRKSHIRE,,,0044 1924 839,cargoservices.shipper+301030@gmail.com,Chris Beck,0,SPLT0005
General,ORG0352,CNNGB,,NINGBO JEANNY IMPORT & EXPORT CO LT,578 TIANTONG SOUTH ROAD,NINGBO ZHEJIANG,,,86 574 56633301,cargoservices.shipper+301031@gmail.com,GEORGE,0,NIJE0001
General,ORG0353,CNNGB,,"NINGBO TENGONE IMPORT & EXPORT CO.,",NO.1 JINYE STREET,ZHENHAI DISTRICT NINGBO,,,86 574 87607033,cargoservices.shipper+301032@gmail.com,TEDDY DONG,0,NITE0004
General,ORG0354,HKHKG,,GOLDEN POWER CORPORATION (HK) LIMIT,57 TING KOK ROAD,TAI PO HONG KONG,,,852 31252288,cargoservices.shipper+301033@gmail.com,WLTON CHU,0,GOPO0001  
General,ORG0355,CNJIX,,"TONGXIANG ZHONGXIANG TEXTILES CO.,",233 FENGXIANG ROAD,JIAXING TONGXIANG,,,86 573 89375511,cargoservices.shipper+301034@gmail.com,PETER,0,TOZH0001
General,ORG0356,HKHKG,,CREATIVE BALLS MANUFACTURING LTD,2A SAI YEUNG CHOI STREET,MONGKOK KOWLOON HONG KONG,,,852 3524 7262,cargoservices.shipper+301035@gmail.com,MICHELLE POON,0,CRBA0001
General,ORG0357,CNNGB,,"NINGBO LUMIAWELT CO., LTD.",850 CHENGXIN ROAD,YINZHOU NINGBO,,,86 574 88393892,cargoservices.shipper+301036@gmail.com,KAREN WONG,0,NILU0001
General,ORG0358,,,SPORTSWIFT LIMITED - FOB UK,CENTRURY HOUSE BRUNEI ROAD,WAKEFIELD WEST YORKSHIRE,,,0044 1924 839...,cargoservices.shipper+301037@gmail.com,Chris Beck,0,SPLT0005  
General,ORG0359,CNSZX,,S&T BEST SOLUTION LIMITED,5008 LONGGANG ROAD,LONGGANG  DISTRICT SHENZHEN,,,86 755 28995805,cargoservices.shipper+301038@gmail.com,TINA,0,SXBE0002
General,ORG0360,CNYZH,,"YANGZHOU TIIKA TARADING CO., LTD",WEIYANG ROAD,YANGZHOU CITY JIANGSU PROVINCE,,,86 514 87364819,cargoservices.shipper+301039@gmail.com,ADA LI,0,YATI0001
General,ORG0361,CNNGB,,QINGHAI BSBSUCCEED INTERNATIONAL TR,459 TAIKANG MIDDLE ROAD,YINZHOU DISTRICT NINGBO ZHEJIANG,,,86 18268610691,cargoservices.shipper+301040@gmail.com,WENDY LAI,0,QIBS0001
General,ORG0362,,,IGLOO BOOKS LTD,MEARS ABBY ROAD,SYWELL NORTHANTS,,,44 1604 741116,cargoservices.shipper+301041@gmail.com,AMANDA RICE,0,IGBO0001
General,ORG0363,CNDGG,,"GUANGDONG KEGAO ELECTRONICS CO., LT",39 EAST KEJI AVE,NANHAI FOSHAN GUANGDONG P.R.C,,,86 13927772794,cargoservices.shipper+301042@gmail.com,RAYMOND HO,0,GUKE0002
General,ORG0364,CNHFE,,"ANHUI JUST INDUSTRIAL CO., LTD",LONGTU ROAD,HEFEI ANHUI CHINA,,,86 0551-65307186,cargoservices.shipper+301044@gmail.com,CHRIS,0,ANJU0002
General,ORG0365,CNSZX,,SHANTOU GUOYI INDUSTRIAL COMPANY LI,BANTIAN INTERNATIONAL CENTER,LONGGANG DISTRICT SHENZHEN,,,86 755 8465 5247,cargoservices.shipper+301045@gmail.com,LILY YANG,0,SHGU0002
General,ORG0366,AUMEL,,BELLVIEW CORPORATION PTY LTD,41 LAKESIDE AVE,RESERVOIR,,,03 9460 7022,cargoservices.shipper+301046@gmail.com,KAREN LAWLER,0,BECO0019
General,ORG0367,TWTPE,,"ADATA TECHNOLOGY CO., LTD",LIANCHENG ROAD,NEW TAIPEI CITY ZHONGHE DISTRICT,,,886 28228 0886,cargoservices.shipper+301047@gmail.com,MARY WENG,0,ADTE0004
General,ORG0368,,,METTLER PACKAGING PTY LTD,27-31 DUERDIN STREET,NOTTING HILL,,,61 447 061673,cargoservices.shipper+301048@gmail.com,NUR ALTUN,0,MEPA0007  
General,ORG0369,,,WORLDFA EXPORTS PVT. LTD.,449-450 HSIDC EPIP,KUNDLI DISTT SONEPAT HARYANA,,,920000000000,cargoservices.shipper+301054@gmail.com,AKHIL MITTAL,0,WOEX0004
General,ORG0370,CNZUH,,"ZHUHAI HERMESIN ENTERPRISES CO., LT",106 GUANGXIN ROAD,PINGSHA TOWN ZHUHAI,,,86 756 8605 108,cargoservices.shipper+301055@gmail.com,YIN,0,ZHHE0007
General,ORG0371,HKHKG,,TAI KEE INDUSTRIAL COMPANY LIMITED,7 SHEK PAI TAU ROAD,TUEN MUN N.T. HONG KONG,,,852 21919125,cargoservices.shipper+301056@gmail.com,CLIFF,0,TAKE0001
General,ORG0372,CNDGG,,DREAMS INDUSTRIAL LIMITED,89 DURUAN 2 ROAD,PENGJIANG DISTRICT  GUANGDONG,,,750 3655677,cargoservices.shipper+301057@gmail.com,ABBY,0,DRIN0010
General,ORG0373,CNDGG,,SHENZHEN GOLD-EAST ELECTRONIC CO.,"467 GUSHU, XIXIANG",BAO'AN DISTRICT SHENZHEN GUANGDONG,,,86 755 2788 9510,cargoservices.shipper+301058@gmail.com,CHUZHAO CHEN,0,SHGO0001
General,ORG0374,CNWNZ,,TOPBRIGHT ANIMATION CORPORATION,ANYANG STREET,RUIAN WENZHOU ZHEJIANG,,,0571 8678 7395,cargoservices.shipper+301059@gmail.com,JANET,0,TOAN0001
General,ORG0375,CNNGB,,"NINGBO SEASONS IMPORT & EXPORT CO.,",13 YANGUI ROAD,DONGQIANHU TOURIST RESORT,,,86 574 56202320,cargoservices.shipper+301060@gmail.com,HOLLY HU,0,NISE0004
General,ORG0376,,,VENROSS PTY LTD T/AS VR DISTRIBUTIO,22 BUTLER BLVE,ADELAIDE AIRPORT,,,08 8234 1355,cargoservices.shipper+301064@gmail.com,ANTON GUTSCHE,0,VEPT0002
General,ORG0377,,,NEW YORK PTY LTD,312 GEORGE ST,WNDSOR,,,400985345,cargoservices.shipper+301065@gmail.com,PHILIP LLOYD,0,NEYO0003
General,ORG0378,CNNGB,,"NINGBO WELLCOME TRADING CO., LTD.",299 GUANGHUA ROAD,NINGBO,,,86 57489072862,cargoservices.shipper+301066@gmail.com,LILY HUANG,0,NIWE0008
